Dates,SPY US Equity PX_LAST,SPY US Equity PX_OPEN,SPY US Equity PX_HIGH,SPY US Equity PX_LOW,SPY US Equity PX_VOLUME,SPY US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLB US Equity PX_LAST,XLB US Equity PX_OPEN,XLB US Equity PX_HIGH,XLB US Equity PX_LOW,XLB US Equity PX_VOLUME,XLB US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLC US Equity PX_LAST,XLC US Equity PX_OPEN,XLC US Equity PX_HIGH,XLC US Equity PX_LOW,XLC US Equity PX_VOLUME,XLC US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLE US Equity PX_LAST,XLE US Equity PX_OPEN,XLE US Equity PX_HIGH,XLE US Equity PX_LOW,XLE US Equity PX_VOLUME,XLE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLF US Equity PX_LAST,XLF US Equity PX_OPEN,XLF US Equity PX_HIGH,XLF US Equity PX_LOW,XLF US Equity PX_VOLUME,XLF US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLI US Equity PX_LAST,XLI US Equity PX_OPEN,XLI US Equity PX_HIGH,XLI US Equity PX_LOW,XLI US Equity PX_VOLUME,XLI US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLK US Equity PX_LAST,XLK US Equity PX_OPEN,XLK US Equity PX_HIGH,XLK US Equity PX_LOW,XLK US Equity PX_VOLUME,XLK US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLP US Equity PX_LAST,XLP US Equity PX_OPEN,XLP US Equity PX_HIGH,XLP US Equity PX_LOW,XLP US Equity PX_VOLUME,XLP US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLU US Equity PX_LAST,XLU US Equity PX_OPEN,XLU US Equity PX_HIGH,XLU US Equity PX_LOW,XLU US Equity PX_VOLUME,XLU US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLV US Equity PX_LAST,XLV US Equity PX_OPEN,XLV US Equity PX_HIGH,XLV US Equity PX_LOW,XLV US Equity PX_VOLUME,XLV US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLRE US Equity PX_LAST,XLRE US Equity PX_OPEN,XLRE US Equity PX_HIGH,XLRE US Equity PX_LOW,XLRE US Equity PX_VOLUME,XLRE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLY US Equity PX_LAST,XLY US Equity PX_OPEN,XLY US Equity PX_HIGH,XLY US Equity PX_LOW,XLY US Equity PX_VOLUME,XLY US Equity TOT_RETURN_INDEX_GROSS_DVDS,SPX Index PX_LAST,SPX Index PX_OPEN,SPX Index PX_HIGH,SPX Index PX_LOW,SPX Index PX_VOLUME,SPX Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST,VIX Index PX_OPEN,VIX Index PX_HIGH,VIX Index PX_LOW,VIX Index TOT_RETURN_INDEX_GROSS_DVDS,USGG10YR Index PX_LAST,USGG10YR Index PX_OPEN,USGG10YR Index PX_HIGH,USGG10YR Index PX_LOW,USGG10YR Index TOT_RETURN_INDEX_GROSS_DVDS,USGG2YR Index PX_LAST,USGG2YR Index PX_OPEN,USGG2YR Index PX_HIGH,USGG2YR Index PX_LOW,USGG2YR Index TOT_RETURN_INDEX_GROSS_DVDS,FDTR Index PX_LAST,CPI YOY Index PX_LAST,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS,USURTOT Index PX_LAST,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST.1,VIX Index PX_OPEN.1,VIX Index PX_HIGH.1,VIX Index PX_LOW.1,VIX Index TOT_RETURN_INDEX_GROSS_DVDS.1,USGG10YR Index PX_LAST.1,USGG10YR Index PX_OPEN.1,USGG10YR Index PX_HIGH.1,USGG10YR Index PX_LOW.1,USGG10YR Index TOT_RETURN_INDEX_GROSS_DVDS.1,USGG2YR Index PX_LAST.1,USGG2YR Index PX_OPEN.1,USGG2YR Index PX_HIGH.1,USGG2YR Index PX_LOW.1,USGG2YR Index TOT_RETURN_INDEX_GROSS_DVDS.1,FDTR Index PX_LAST.1,FDTR Index TOT_RETURN_INDEX_GROSS_DVDS,CPI YOY Index PX_LAST.1,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS.1,USURTOT Index PX_LAST.1,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS.1,T10Y2Y Index PX_LAST,BAMLH0A0HYM2 Index PX_LAST,DTWEXBGS Index PX_LAST,DCOILWTICO Index PX_LAST,T10YIE Index PX_LAST
2025/6/11,601.36,604.19,605.06,599.27,73658225,650.9837,44.02,44.345,44.39,43.87,10307912,78.045,104.48,104.97,105.11,104.13,5455611,111.2999,43.145,42.82,43.215,42.4,48996600,83.474,51,51.11,51.34,50.81,39368366,84.2069,144.24,144.3,144.685,142.84,15837337,228.0271,120.17,120.725,121.2125,119.55,9600038,160.5825,81.48,81.71,81.71,81.205,11204072,148.5402,40.455,40.55,40.6055,40.3225,21395032,97.8471,135.75,135.71,136.57,135.34,13644041,198.0502,42,42.23,42.42,41.8235,4809346,58.2986,107.36,108.845,108.885,106.96,6888692,143.9238,6022.24,6049.38,6059.4,6002.32,754323563,9660.2257,17.26,17.04,18.09,16.23,17.26,4.4203,4.4698,4.5037,4.4045,4.4203,3.9515,4.0181,4.0433,3.9369,3.9515,4.5,2.4,2.4,4.3,4.3,17.26,17.04,18.09,16.23,17.26,4.4203,4.4698,4.5037,4.4045,4.4203,3.9515,4.0181,4.0433,3.9369,3.9515,4.5,4.5,2.4,2.4,4.3,4.3,0.47,3.12,120.587,68.91,2.27
2025/6/12,603.75,600.01,603.75,599.52,64129003,653.5709,44.205,43.86,44.235,43.66,8659906,78.373,103.63,104.26,104.37,103.43,5616325,110.3944,43.295,42.945,43.3075,42.63,34028116,83.7642,51,50.7,51.01,50.5,25500933,84.2069,143.86,143.12,143.98,142.955,13097397,227.4264,121.285,120.145,121.565,120.125,11210374,162.0724,81.96,81.45,81.975,81.09,10709893,149.4153,40.945,40.48,40.9675,40.46,19569490,99.0323,136.81,135.76,136.84,135.485,9809545,199.5967,42.23,42,42.3,41.95,4151652,58.6178,106.855,106.7625,107.435,106.57,5413904,143.2469,6045.26,6009.9,6045.43,6003.88,681354138,9697.2607,18.02,17.87,18.87,17.43,18.02,4.3592,4.4124,4.4184,4.3396,4.3592,3.9077,3.939,3.9494,3.8743,3.9077,4.5,2.4,2.4,4.3,4.3,18.02,17.87,18.87,17.43,18.02,4.3592,4.4124,4.4184,4.3396,4.3592,3.9077,3.939,3.9494,3.8743,3.9077,4.5,4.5,2.4,2.4,4.3,4.3,0.46,3.17,120.1723,68.73,2.25
2025/6/13,597,598.5,601.85,595.48,89505996,646.2639,43.69,43.78,44.2475,43.57,14289474,77.4599,102.58,102.79,103.55,102.415,7342953,109.2759,44.05,44.105,44.285,43.475,84194742,85.2249,49.96,50.35,50.46,49.81,54921907,82.4897,142.65,142.84,143.915,142.22,14060516,225.5135,119.585,119.88,120.7925,119.145,13193708,159.8007,80.96,81.71,82.155,80.77,15635127,147.5923,40.71,40.885,40.955,40.59,25326116,98.4639,136.13,136.06,137.33,135.68,13722759,198.6046,41.89,42,42.17,41.59,6375659,58.1459,105.87,105.49,106.9975,105.365,10292162,141.9264,5976.97,6000.56,6026.16,5963.21,784421071,9589.3329,20.82,21.76,22,18.88,20.82,4.3987,4.3592,4.4442,4.3082,4.3987,3.9475,3.8681,3.9769,3.8514,3.9475,4.5,2.4,2.4,4.3,4.3,20.82,21.76,22,18.88,20.82,4.3987,4.3592,4.4442,4.3082,4.3987,3.9475,3.8681,3.9769,3.8514,3.9475,4.5,4.5,2.4,2.4,4.3,4.3,0.45,3.18,120.3245,73.84,2.28
2025/6/16,602.68,600.4,604.45,600.22,79984125,652.4126,44.06,43.885,44.29,43.885,10504068,78.1159,104.34,103.29,104.425,103.25,6211921,111.1508,43.92,43.93,44.375,43.5875,69406614,84.9734,50.53,50.32,50.875,50.31,35632359,83.4308,143.63,143.5,144.53,143.33,13711235,227.0628,121.52,120.305,121.88,120.305,13866252,162.3865,81.22,81.16,81.85,80.9701,12728292,148.0663,40.51,40.91,41.13,40.3125,27266600,97.9801,135.71,136.42,136.83,135.08,14170992,197.9919,41.93,42,42.42,41.77,6304433,58.2014,107.01,106.705,107.19,106.395,4764840,143.4546,6033.11,6004,6050.83,6004,811230022,9680.9757,19.11,19.78,20.22,18.67,19.11,4.4462,4.4185,4.4581,4.3987,4.4462,3.9664,3.9601,3.9916,3.9392,3.9664,4.5,2.4,2.4,4.3,4.3,19.11,19.78,20.22,18.67,19.11,4.4462,4.4185,4.4581,4.3987,4.4462,3.9664,3.9601,3.9916,3.9392,3.9664,4.5,4.5,2.4,2.4,4.3,4.3,0.49,3.1,120.1565,72.53,2.3
2025/6/17,597.53,600.21,601.75,596.76,82209365,646.8376,43.63,43.94,43.99,43.565,9158450,77.3535,103.42,103.81,104.11,103.155,6034718,110.1707,44.33,44.285,44.66,44.01,67884132,85.7666,50.24,50.27,50.4799,50.085,31130670,82.952,142.55,143.1,143.58,142.35,12654492,225.3554,120.66,121.01,121.865,120.375,10525356,161.2372,80.53,80.99,81.12,80.5,15059880,146.8084,40.175,40.45,40.55,39.89,28336170,97.1699,133.47,135.1,135.41,133.29,13506002,194.7238,41.76,41.91,42.02,41.6,5610241,57.9654,105.165,106.415,106.675,104.9675,8473192,140.9813,5982.72,6012.15,6023.25,5974.8,790945921,9600.4147,21.6,20.53,21.79,19.55,21.6,4.3888,4.4343,4.4443,4.377,4.3888,3.9518,3.9455,3.9749,3.9035,3.9518,4.5,2.4,2.4,4.3,4.3,21.6,20.53,21.79,19.55,21.6,4.3888,4.4343,4.4443,4.377,4.3888,3.9518,3.9455,3.9749,3.9035,3.9518,4.5,4.5,2.4,2.4,4.3,4.3,0.45,3.17,120.5048,75.62,2.31
2025/6/18,597.44,598.44,601.22,596.47,76605029,646.7402,43.505,43.675,43.845,43.45,8554304,77.1319,103.47,103.675,104.31,103.39,5927281,110.224,44.04,44.49,44.715,43.94,70472920,85.2055,50.22,50.22,50.77,50.145,45728200,82.919,142.21,142.69,143.66,142.115,14008947,224.8179,120.805,120.955,121.565,120.19,11065960,161.431,80.43,80.75,80.84,80.38,11117670,146.6261,40.28,40.27,40.48,40.07,22323938,97.4238,133.24,133.48,134.12,132.49,12185261,194.3883,41.84,41.83,42.15,41.62,5530146,58.0765,105.215,105.375,106.345,105.12,7405734,141.0483,5980.87,5987.93,6018.25,5971.89,848027406,9597.7732,20.14,20.9,21.58,19.59,20.14,4.3909,4.3928,4.4087,4.3377,4.3909,3.9414,3.9476,3.9561,3.8824,3.9414,4.5,2.4,2.4,4.3,4.3,20.14,20.9,21.58,19.59,20.14,4.3909,4.3928,4.4087,4.3377,4.3909,3.9414,3.9476,3.9561,3.8824,3.9414,4.5,4.5,2.4,2.4,4.3,4.3,0.44,3.16,120.7305,75.89,2.31
2025/6/20,594.28,598.38,599.46,592.86,94051374,645.2259,43.21,43.755,43.8175,43.15,13409814,76.6089,102.84,104.31,104.67,102.64,7469683,109.5529,44.49,44.215,44.6125,44.085,56744750,86.0762,50.36,50.365,50.58,50.215,44456149,83.1502,142.37,143.08,143.415,141.89,13985281,225.0709,120.27,121.235,121.645,119.7048,11490654,160.7161,81.02,80.725,81.235,80.605,16771490,147.7017,40.39,40.365,40.72,40.335,31688624,97.6899,132.6,133.7,133.8,132.41,13745102,193.4546,41.83,42.02,42.225,41.78,5834584,58.0626,105.34,106.135,106.38,104.81,9704986,141.2159,5967.84,5999.67,6018.2,5952.56,2430521281,9577.4057,20.62,20.74,21.07,19.11,20.62,4.3751,4.381,4.4385,4.3593,4.3751,3.9077,3.9224,3.9648,3.8887,3.9077,4.5,2.4,2.4,4.3,4.3,20.62,20.74,21.07,19.11,20.62,4.3751,4.381,4.4385,4.3593,4.3751,3.9077,3.9224,3.9648,3.8887,3.9077,4.5,4.5,2.4,2.4,4.3,4.3,0.48,3.13,121.0408,75.72,2.33
2025/6/23,600.15,595.04,600.54,591.89,87426039,651.5991,43.47,42.995,43.5075,42.77,10120526,77.458,103.89,102.76,103.97,101.9907,6925751,110.9365,43.015,44.685,44.715,42.8275,105688294,83.9173,50.82,50.2,50.84,49.84,43022679,84.1938,143.86,142.2,143.94,141.28,15902375,228.1088,121.44,120.19,121.545,119.375,12277030,162.5451,81.4,80.53,81.47,80.465,17771427,149.4013,40.62,40.32,40.685,40.235,25573036,98.9203,132.16,132.06,132.74,130.98,14181644,193.7323,42.06,41.57,42.105,41.515,6057897,58.9029,107.2,105.33,107.395,104.8565,12557292,144.009,6025.17,5969.67,6028.77,5943.23,936946110,9669.5487,19.83,21.15,22.51,19.82,19.83,4.3475,4.3731,4.4028,4.2886,4.3475,3.8633,3.914,3.9289,3.8083,3.8633,4.5,2.4,2.4,4.3,4.3,19.83,21.15,22.51,19.82,19.83,4.3475,4.3731,4.4028,4.2886,4.3475,3.8633,3.914,3.9289,3.8083,3.8633,4.5,4.5,2.4,2.4,4.3,4.3,0.5,3.12,121.1694,69.36,2.3
2025/6/24,606.78,604.33,607.8499,603.41,67735293,658.7975,43.83,43.565,43.895,43.505,8768174,78.0995,105.23,104.58,105.345,104.4,4685783,112.3674,42.455,42.3875,42.9,42.2925,65358708,82.8248,51.58,51.32,51.77,51.275,41224977,85.4529,145.06,144.63,145.3,143.82,11518370,230.0116,123.62,122.675,123.77,122.53,11329482,165.463,81.33,81.39,81.48,80.965,12580909,149.2728,40.795,40.665,40.91,40.5925,20390222,99.3464,133.78,132.51,134.08,132,11272914,196.1071,42.26,42.17,42.415,41.905,5292563,59.183,107.795,108.305,108.3425,107.465,8652690,144.8083,6092.18,6061.21,6101.76,6059.25,946915507,9777.3058,17.48,18.19,18.72,17.33,17.48,4.2945,4.3495,4.3692,4.2827,4.2945,3.8251,3.8569,3.8632,3.8019,3.8251,4.5,2.4,2.4,4.3,4.3,17.48,18.19,18.72,17.33,17.48,4.2945,4.3495,4.3692,4.2827,4.2945,3.8251,3.8569,3.8632,3.8019,3.8251,4.5,4.5,2.4,2.4,4.3,4.3,0.55,3.06,120.3645,65.45,2.29
2025/6/25,607.12,607.91,608.61,605.54,62114767,659.1666,43.41,43.745,43.745,43.36,8744058,77.3511,105.21,105.25,105.8,105.04,4401867,112.346,42.27,42.405,42.5575,42.13,43723020,82.4638,51.41,51.59,51.595,51.295,33123940,85.1713,143.78,145.16,145.235,143.46,9751624,227.9819,124.675,124.26,124.86,124.15,9228680,166.8751,80.24,81.16,81.16,80.13,12880584,147.2722,40.25,40.7,40.7,40.175,26771840,98.0192,133.9,133.52,134.295,132.77,11996841,196.283,41.23,41.97,42.06,41.185,10960091,57.7406,106.525,108.135,108.16,106.08,9302022,143.1022,6092.16,6104.23,6108.51,6080.09,804849110,9777.3512,16.76,17.28,17.51,16.68,16.76,4.2906,4.2925,4.3338,4.2749,4.2906,3.7807,3.7909,3.8155,3.7664,3.7807,4.5,2.4,2.4,4.3,4.3,16.76,17.28,17.51,16.68,16.76,4.2906,4.2925,4.3338,4.2749,4.2906,3.7807,3.7909,3.8155,3.7664,3.7807,4.5,4.5,2.4,2.4,4.3,4.3,0.55,3.04,120.3336,65.98,2.28
2025/6/26,611.87,608.99,612.31,608.37,78548361,664.3238,43.89,43.625,44.03,43.625,10508710,78.2064,106.43,105.56,106.48,105.21,6375837,113.6488,42.875,42.365,42.96,42.26,33565614,83.6441,51.79,51.44,51.83,51.41,37865997,85.8008,145.34,144.41,145.51,144.1,9728657,230.4555,125.535,125.235,125.735,124.74,11289294,168.0262,80.17,80.32,80.64,79.975,13783319,147.1438,40.585,40.325,40.605,40.2475,18746760,98.835,134.22,134.18,135.16,133.745,13177723,196.7521,40.97,41.22,41.23,40.475,14023825,57.3764,107.505,106.62,107.7301,106.39,7543430,144.4187,6141.02,6112.09,6146.52,6107.27,823406761,9855.8872,16.59,16.67,16.78,16.11,16.59,4.2417,4.2749,4.2906,4.2378,4.2417,3.7193,3.7623,3.7705,3.7071,3.7193,4.5,2.4,2.4,4.3,4.3,16.59,16.67,16.78,16.11,16.59,4.2417,4.2749,4.2906,4.2378,4.2417,3.7193,3.7623,3.7705,3.7071,3.7193,4.5,4.5,2.4,2.4,4.3,4.3,0.56,3.04,119.6451,66.44,2.28
2025/6/27,614.91,612.88,616.39,610.83,86258398,667.6244,43.945,43.905,44.14,43.7,9375600,78.3044,107.68,106.51,107.75,106.49,6949735,114.9835,42.65,42.85,42.85,42.3951,35411732,83.2052,51.94,51.75,52.23,51.7,38954122,86.0493,146.79,145.76,147.43,145.425,13380945,232.7547,125.385,125.875,126.355,124.815,12196514,167.8255,80.55,80.25,80.8,80.165,15135260,147.8412,40.665,40.69,40.995,40.54,25307722,99.0299,133.93,134.32,135.13,133.7,13818457,196.327,41.12,41.04,41.53,40.91,6608247,57.5865,109.295,108.03,109.305,107.795,8902080,146.8234,6173.07,6150.7,6187.68,6132.35,1605183989,9908.0403,16.32,16.31,17.29,16.12,16.32,4.2769,4.2436,4.2906,4.2378,4.2769,3.748,3.7255,3.7602,3.7173,3.748,4.5,2.4,2.4,4.3,4.3,16.32,16.31,17.29,16.12,16.32,4.2769,4.2436,4.2906,4.2378,4.2769,3.748,3.7255,3.7602,3.7173,3.748,4.5,4.5,2.4,2.4,4.3,4.3,0.56,3.02,119.659,66.66,2.29
2025/6/30,617.85,617.38,619.22,615.04,92502541,670.8165,43.905,43.99,44.01,43.685,8533848,78.2331,108.53,108.54,108.74,107.87,5652544,115.8912,42.405,42.485,42.67,42.2775,26247518,82.7272,52.37,52.18,52.4375,52.135,42472856,86.7617,147.52,147.06,147.725,146.5802,10914699,233.9122,126.615,126.485,126.96,125.875,13365120,169.4718,80.97,80.51,81.12,80.39,12080045,148.6121,40.83,40.47,40.8725,40.34,22018092,99.4317,134.79,133.9,134.95,133.8,12407654,197.5876,41.42,41.15,41.47,40.67,6959670,58.0066,108.665,109.26,109.5,108.365,7003832,145.977,6204.95,6193.36,6215.08,6174.97,1046088757,9960.0524,16.73,17.19,17.43,16.55,16.73,4.228,4.2808,4.2886,4.2202,4.228,3.7192,3.7398,3.748,3.7111,3.7192,4.5,2.7,2.7,4.1,4.1,16.73,17.19,17.43,16.55,16.73,4.228,4.2808,4.2886,4.2202,4.228,3.7192,3.7398,3.748,3.7111,3.7192,4.5,4.5,2.7,2.7,4.1,4.1,0.52,2.96,119.4088,66.3,2.29
2025/7/1,617.65,616.36,618.83,615.52,70030140,670.5993,45.04,44.025,45.295,43.945,15844606,80.2556,107.76,108.1,108.3599,107.34,6614196,115.069,42.73,42.47,42.9275,42.0775,40772802,83.3613,52.66,52.24,52.765,52.21,33844757,87.2422,148.01,147.16,148.36,146.91,13189145,234.6892,125.485,126.21,126.475,124.625,15144754,167.9593,81.98,81.06,82.475,81.06,23302243,150.4658,40.97,40.815,41,40.34,39690914,99.7726,136.71,134.58,137.76,134.46,21204317,200.4021,41.7,41.35,42,41.305,9438417,58.3988,109.13,107.62,109.59,107.36,13085434,146.6017,6198.01,6187.25,6210.78,6177.97,925262820,9949.1481,16.83,16.98,17.48,16.51,16.83,4.2416,4.2319,4.2769,4.1852,4.2416,3.7725,3.7233,3.7848,3.6946,3.7725,4.5,2.7,2.7,4.1,4.1,16.83,16.98,17.48,16.51,16.83,4.2416,4.2319,4.2769,4.1852,4.2416,3.7725,3.7233,3.7848,3.6946,3.7725,4.5,4.5,2.7,2.7,4.1,4.1,0.48,2.91,119.3436,66.64,2.29
2025/7/2,620.45,617.24,620.49,616.61,66510374,673.6394,45.715,45.255,45.73,45.1725,14644582,81.4583,107.45,107.56,107.77,107.395,4865762,114.7379,43.465,43.09,43.535,42.615,42468858,84.7952,52.62,52.75,52.76,52.34,40791141,87.1759,148.16,147.79,148.16,147.3,11061850,234.927,126.81,125.17,126.895,125.0775,11950194,169.7328,82.22,81.92,82.265,81.54,16429138,150.9063,40.615,40.82,41.005,40.42,21890994,98.9081,135.36,136.025,136.29,135.24,13720388,198.4232,41.78,41.65,41.856,41.44,6737362,58.5108,110.005,109.825,110.2375,109.13,12436522,147.7771,6227.42,6193.88,6227.6,6188.29,818389338,9996.613,16.64,16.75,17.37,16.54,16.64,4.2769,4.2397,4.3063,4.2377,4.2769,3.7848,3.7704,3.7992,3.7437,3.7848,4.5,2.7,2.7,4.1,4.1,16.64,16.75,17.37,16.54,16.64,4.2769,4.2397,4.3063,4.2377,4.2769,3.7848,3.7704,3.7992,3.7437,3.7848,4.5,4.5,2.7,2.7,4.1,4.1,0.52,2.88,119.3037,68.66,2.3
2025/7/3,625.34,622.45,626.28,622.43,51065789,678.9486,45.685,45.68,45.845,45.6,6765906,81.4049,108.04,107.93,108.35,107.67,3206137,115.368,43.515,43.405,43.655,43.305,22266218,84.8927,53.19,52.75,53.27,52.695,25904774,88.1202,149.42,148.67,149.5378,148.55,4864902,236.9249,128.48,127.5,128.865,127.45,7112818,171.9681,82.18,82.27,82.33,81.775,10898436,150.8329,40.92,40.635,41.085,40.565,14900122,99.6508,135.5,135.55,135.9,135.165,7282662,198.6284,41.8,41.79,41.965,41.62,5758067,58.5388,110.605,110.5,110.92,110.21,6904706,148.5832,6279.35,6246.46,6284.65,6246.46,501013258,10081.5495,16.38,16.65,16.83,16.14,16.38,4.3457,4.271,4.3576,4.2475,4.3457,3.8799,3.7724,3.9089,3.7517,3.8799,4.5,2.7,2.7,4.1,4.1,16.38,16.65,16.83,16.14,16.38,4.3457,4.271,4.3576,4.2475,4.3457,3.8799,3.7724,3.9089,3.7517,3.8799,4.5,4.5,2.7,2.7,4.1,4.1,0.47,2.8,119.2382,68.13,2.33
2025/7/7,620.68,623.36,624.03,617.87,74814505,673.8891,45.245,45.45,45.6075,45.005,11762216,80.6209,107,107.84,107.94,106.79,5533911,114.2574,43.095,43.25,43.48,42.65,35673204,84.0733,52.68,53.13,53.25,52.415,34048977,87.2753,148.9,149.395,149.82,147.87,10687731,236.1004,127.46,127.985,128.32,126.89,11560830,170.6028,82.11,82.1,82.1568,81.675,14365327,150.7044,41.005,40.83,41.0325,40.745,20215646,99.8578,134.36,135.45,135.45,133.65,14052702,196.9573,41.48,41.71,42.05,41.23,6417908,58.0907,109.2,109.095,109.65,108.51,10081580,146.6957,6229.98,6259.04,6262.07,6201,782017604,10002.4818,17.79,17.83,18.5,17.51,17.79,4.3794,4.3221,4.3972,4.3201,4.3794,3.8946,3.8509,3.9008,3.8468,3.8946,4.5,2.7,2.7,4.1,4.1,17.79,17.83,18.5,17.51,17.79,4.3794,4.3221,4.3972,4.3201,4.3794,3.8946,3.8509,3.9008,3.8468,3.8946,4.5,4.5,2.7,2.7,4.1,4.1,0.5,2.86,119.6201,69.16,2.35
2025/7/8,620.34,621.35,622.11,619.52,59024585,673.5199,45.615,45.34,45.76,45.285,16347724,81.2802,106.78,107.18,107.19,106.3,4352989,114.0225,44.255,43.045,44.415,43.035,47472456,86.3363,52.21,52.56,52.6,52.175,53715016,86.4967,148.86,148.91,149.31,148.14,10845500,236.037,128.145,128.13,128.39,127.615,15715164,171.5197,81.35,81.79,81.91,81.275,15712843,149.3095,40.57,40.72,40.72,40.1725,44290126,98.7985,134.97,134.26,136.22,134.01,19486044,197.8515,41.42,41.3,41.5967,41.24,5768838,58.0066,108.83,109.45,109.655,108.745,6854998,146.1987,6225.52,6234.03,6242.7,6217.75,802598663,9995.369,16.81,17.41,17.44,16.54,16.81,4.3992,4.3814,4.4331,4.3754,4.3992,3.8905,3.8904,3.9176,3.88,3.8905,4.5,2.7,2.7,4.1,4.1,16.81,17.41,17.44,16.54,16.81,4.3992,4.3814,4.4331,4.3754,4.3992,3.8905,3.8904,3.9176,3.88,3.8905,4.5,4.5,2.7,2.7,4.1,4.1,0.52,2.92,119.8371,69.55,2.35
2025/7/9,624.06,622.77,624.72,620.9105,66113326,677.5588,45.89,45.735,45.94,45.4575,13435524,81.7702,107.06,106.84,107.7,106.59,4973938,114.3215,44.03,44.145,44.32,43.9,28673156,85.8974,52.4,52.48,52.5,52.14,36634931,86.8114,149.9,149.87,150.04,148.895,10173626,237.686,128.915,128.6,129.4,127.9575,12933510,172.5503,80.82,81.46,81.55,80.37,22179049,148.3368,40.95,40.73,41.03,40.4425,40231034,99.7239,135.49,135.25,135.92,134.42,13963895,198.6137,41.4,41.46,41.52,41.235,4867957,57.9786,109.475,109.315,109.79,108.905,4865388,147.0652,6263.26,6243.33,6269.16,6231.43,770677207,10056.0793,15.94,16.76,16.76,15.76,15.94,4.332,4.3992,4.4191,4.332,4.332,3.8429,3.8885,3.9073,3.8429,3.8429,4.5,2.7,2.7,4.1,4.1,15.94,16.76,16.76,15.76,15.94,4.332,4.3992,4.4191,4.332,4.332,3.8429,3.8885,3.9073,3.8429,3.8429,4.5,4.5,2.7,2.7,4.1,4.1,0.48,2.94,119.7311,69.61,2.33
2025/7/10,625.82,624.2,626.8701,623.01,57528960,679.4697,46.135,46,46.43,45.905,12865714,82.2067,106.7,106.81,106.89,106.275,4126527,113.9371,44.365,43.93,44.39,43.615,28824762,86.5509,52.71,52.28,52.76,52.28,27994906,87.325,150.74,150.07,151.255,150.01,12386050,239.0179,128.49,129.235,129.35,127.815,9994226,171.9814,81.11,80.86,81.42,80.57,16688358,148.869,41.285,40.81,41.3625,40.685,29077442,100.5397,136.32,135.51,137.63,135,17670454,199.8304,41.61,41.44,41.8899,41.29,6045407,58.2727,110.685,109.71,110.9525,109.595,7568670,148.6906,6280.46,6266.8,6290.22,6251.44,763703529,10085.1218,15.78,16.23,16.24,15.7,15.78,4.3498,4.3339,4.3715,4.3201,4.3498,3.8721,3.845,3.8867,3.8325,3.8721,4.5,2.7,2.7,4.1,4.1,15.78,16.23,16.24,15.7,15.78,4.3498,4.3339,4.3715,4.3201,4.3498,3.8721,3.845,3.8867,3.8325,3.8721,4.5,4.5,2.7,2.7,4.1,4.1,0.49,2.92,119.8343,67.78,2.34
2025/7/11,623.62,622.74,624.86,621.53,63670226,677.0811,45.76,45.64,45.8375,45.405,11564096,81.5385,106.01,106.34,106.5,105.57,4769400,113.2003,44.565,44.29,44.72,44.155,30171552,86.9411,52.16,52.36,52.41,52.08,30289863,86.4138,150.2,149.99,150.6101,149.62,7065296,238.1617,127.925,127.88,128.675,127.72,9238974,171.2252,80.81,80.79,81.005,80.4,16936874,148.3184,41.225,40.955,41.3825,40.84,22199816,100.3936,135.19,135.88,135.88,134.35,14246953,198.174,41.57,41.3,41.68,41.16,5802522,58.2167,110.715,110.39,110.95,109.935,6690872,148.7309,6259.75,6255.68,6269.44,6237.6,731371444,10051.876,16.4,16.41,17.24,15.98,16.4,4.4093,4.3537,4.4253,4.3379,4.4093,3.885,3.8742,3.9122,3.8575,3.885,4.5,2.7,2.7,4.1,4.1,16.4,16.41,17.24,15.98,16.4,4.4093,4.3537,4.4253,4.3379,4.4093,3.885,3.8742,3.9122,3.8575,3.885,4.5,4.5,2.7,2.7,4.1,4.1,0.53,2.97,119.9214,69.63,2.37
